review_index,candidate_group_id,evidence_class,name_standardization_basis,development_state,state_id,primary_site_key,n_current_developments,n_hud_ids,project_names,hud_ids,allocation_pis_years,episode_unit_totals,pass1_decision,pass1_reason_code,pass1_notes,pass1_reviewed_on,pass2_decision,pass2_reason_code,pass2_search_engine,pass2_search_url,pass2_source_1_title,pass2_source_1_type,pass2_source_1_url,pass2_notes,pass2_reviewed_on,final_decision,final_reason_code,final_notes,final_reviewed_on
11,NVAR_0014,exact_timing_units,site_or_location_suffix,CA,CA-13-089,CA|791 I ST|ORANGE COVE,2,2,ORANGE COVE RENTAL ASSISTANCE DEMONSTRATION (RAD) || ORANGE COVE RENTAL ASSISTANCE DEMONSTRATION (RAD) (SITE A),CAA20150057 || CAA20156279,2013/2015 || 2013/2015,90/87 || 90/87,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20150057 || CAA20156279) share state ID CA-13-089 and standardized primary address CA|791 I ST|ORANGE COVE. Evidence class: exact_timing_units. Names: ORANGE COVE RENTAL ASSISTANCE DEMONSTRATION (RAD) || ORANGE COVE RENTAL ASSISTANCE DEMONSTRATION (RAD) (SITE A). Allocation/PIS pairs: 2013/2015 || 2013/2015. Reconciled total/low-income units: 90/87 || 90/87.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22ORANGE%20COVE%20RENTAL%20ASSISTANCE%20DEMONSTRATION%20(RAD)%22%20%22791%20I%20STREET%22%20%22ORANGE%20COVE%22%20affordable%20housing,Orange Cove Rental Assistance Demonstration RAD,property_directory,https://affordablehousinghub.org/housing/california/fresno-county/orange-cove/orange-cove-rental-assistance-demonstration-rad-1001-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
12,NVAR_0015,exact_timing_units,site_or_location_suffix,CA,CA-13-090,CA|4216 E HAMILTON AVE|FRESNO,2,2,FRESNO RENTAL ASSISTANCE DEMONSTRATION (RAD) || FRESNO RENTAL ASSISTANCE DEMONSTRATION (SITE A),CAA20150028 || CAA20156274,2013/2015 || 2013/2015,193/191 || 193/191,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20150028 || CAA20156274) share state ID CA-13-090 and standardized primary address CA|4216 E HAMILTON AVE|FRESNO. Evidence class: exact_timing_units. Names: FRESNO RENTAL ASSISTANCE DEMONSTRATION (RAD) || FRESNO RENTAL ASSISTANCE DEMONSTRATION (SITE A). Allocation/PIS pairs: 2013/2015 || 2013/2015. Reconciled total/low-income units: 193/191 || 193/191.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22FRESNO%20RENTAL%20ASSISTANCE%20DEMONSTRATION%20(RAD)%22%20%224216%20E.%20HAMILTON%20AVE.%22%20%22FRESNO%22%20affordable%20housing,"Fresno Rental Assistance Demonstration Rad | Affordable Housing in Fresno, CA",property_directory,https://affordablehousinghub.org/housing/california/fresno-county/fresno/fresno-rental-assistance-demonstration-rad-953-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
13,NVAR_0016,exact_timing_units,site_or_location_suffix,CA,CA-13-091,CA|110 LINDBERG ST|SANTA CRUZ,2,2,RIVERWALK APARTMENTS || RIVERWALK APTS (SANTA CRUZ),CAA20141071 || CAA20147502,2013/2014 || 2013/2014,21/20 || 21/20,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20141071 || CAA20147502) share state ID CA-13-091 and standardized primary address CA|110 LINDBERG ST|SANTA CRUZ. Evidence class: exact_timing_units. Names: RIVERWALK APARTMENTS || RIVERWALK APTS (SANTA CRUZ). Allocation/PIS pairs: 2013/2014 || 2013/2014. Reconciled total/low-income units: 21/20 || 21/20.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22RIVERWALK%20APARTMENTS%22%20%22110%20LINDBERG%20STREET%22%20%22SANTA%20CRUZ%22%20affordable%20housing,"Riverwalk Apartments | Affordable Apartments for Rent in Santa Cruz, CA",property_directory,https://hellosection8.com/id-caa20141071-low-income-apartments-in-ca_santacruz.html,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
14,NVAR_0017,exact_timing_units,site_or_location_suffix,CA,CA-13-113,CA|811 S CARONDELET ST|LOS ANGELES,2,2,THE SIX (AKA CARONDELET APARTMENTS) || THE SIX,CAA20150085 || CAA20156283,2013/2015 || 2013/2015,52/50 || 52/50,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20150085 || CAA20156283) share state ID CA-13-113 and standardized primary address CA|811 S CARONDELET ST|LOS ANGELES. Evidence class: exact_timing_units. Names: THE SIX (AKA CARONDELET APARTMENTS) || THE SIX. Allocation/PIS pairs: 2013/2015 || 2013/2015. Reconciled total/low-income units: 52/50 || 52/50.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22THE%20SIX%20(AKA%20CARONDELET%20APARTMENTS)%22%20%22811%20S.%20CARONDELET%20STREET%22%20%22LOS%20ANGELES%22%20affordable%20housing,The Six Veterans Housing Formerly Carondelet Apartments,public_agency_record,https://lahousing.lacity.org/AAHR/ComCon/Tab/RenderTab?Id=490&tabname=Property+Detail,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
15,NVAR_0018,exact_timing_units,site_or_location_suffix,CA,CA-13-148,CA|4125 WHITTIER BLVD|LOS ANGELES,2,2,WHITTIER PLACE HOUSING || WHITTIER PLACE HOUSING (SITE A),CAA20150100 || CAA20156287,2013/2015 || 2013/2015,25/24 || 25/24,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20150100 || CAA20156287) share state ID CA-13-148 and standardized primary address CA|4125 WHITTIER BLVD|LOS ANGELES. Evidence class: exact_timing_units. Names: WHITTIER PLACE HOUSING || WHITTIER PLACE HOUSING (SITE A). Allocation/PIS pairs: 2013/2015 || 2013/2015. Reconciled total/low-income units: 25/24 || 25/24.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22WHITTIER%20PLACE%20HOUSING%22%20%224125%20WHITTIER%20BLVD.%22%20%22LOS%20ANGELES%22%20affordable%20housing,Whittier Place Apartments,owner_or_operator,https://www.elacc.org/housing/our-properties-list/whittier-place-apartments/,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
16,NVAR_0019,exact_timing_units,abbreviation_punctuation_or_typo,CA,CA-13-159,CA|10562 SANTA FE DR|EL MONTE,2,2,THE EXCHANGE AT GATEWAY APARTMENTS || EXCHANGE AT GATEWAY APARTMENTS,CAA20150083 || CAA20156273,2013/2015 || 2013/2015,132/131 || 132/131,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20150083 || CAA20156273) share state ID CA-13-159 and standardized primary address CA|10562 SANTA FE DR|EL MONTE. Evidence class: exact_timing_units. Names: THE EXCHANGE AT GATEWAY APARTMENTS || EXCHANGE AT GATEWAY APARTMENTS. Allocation/PIS pairs: 2013/2015 || 2013/2015. Reconciled total/low-income units: 132/131 || 132/131.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22THE%20EXCHANGE%20AT%20GATEWAY%20APARTMENTS%22%20%2210562%20SANTA%20FE%20DRIVE%22%20%22EL%20MONTE%22%20affordable%20housing,"The Exchange at Gateway - Low Income Apartments in El Monte, CA",property_directory,https://www.publichousing.com/details/ca_the-exchange-at-gateway,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
17,NVAR_0020,exact_timing_units,abbreviation_punctuation_or_typo,CA,CA-13-162,CA|2114 LONG BEACH BLVD|LONG BEACH,2,2,LONG BEACH + 21ST APARTMENTS || LONG BEACH & 21ST APTS,CAA20150044 || CAA20156277,2013/2015 || 2013/2015,41/40 || 41/40,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20150044 || CAA20156277) share state ID CA-13-162 and standardized primary address CA|2114 LONG BEACH BLVD|LONG BEACH. Evidence class: exact_timing_units. Names: LONG BEACH + 21ST APARTMENTS || LONG BEACH & 21ST APTS. Allocation/PIS pairs: 2013/2015 || 2013/2015. Reconciled total/low-income units: 41/40 || 41/40.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22LONG%20BEACH%20%2B%2021ST%20APARTMENTS%22%20%222114%20LONG%20BEACH%20BOULEVARD%22%20%22LONG%20BEACH%22%20affordable%20housing,Final RHNA Methodology Data Appendix*,public_agency_record,https://ahsc.scag.ca.gov/sites/default/files/2024-05/scag-final-rhna-data-appendix-030520.pdf,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
18,NVAR_0022,exact_timing_units,site_or_location_suffix,CA,CA-13-185,CA|805 W APRICOT AVE|LOMPOC,2,2,LOMPOC TERRACE || LOMPOC TERRACE (SITE A),CAA20141048 || CAA20147489,2013/2014 || 2013/2014,40/39 || 40/39,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20141048 || CAA20147489) share state ID CA-13-185 and standardized primary address CA|805 W APRICOT AVE|LOMPOC. Evidence class: exact_timing_units. Names: LOMPOC TERRACE || LOMPOC TERRACE (SITE A). Allocation/PIS pairs: 2013/2014 || 2013/2014. Reconciled total/low-income units: 40/39 || 40/39.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22LOMPOC%20TERRACE%22%20%22805%20W.%20APRICOT%20AVENUE%22%20%22LOMPOC%22%20affordable%20housing,"Lompoc Terrace in Lompoc, California",property_directory,https://affordablehousingonline.com/housing-search/California/Lompoc/Lompoc-Terrace/10080236,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
19,NVAR_0023,exact_timing_units,abbreviation_punctuation_or_typo,CA,CA-13-816,CA|275 E 12TH ST|OAKLAND,2,2,ELDRIDGE GONAWAY COMMONS || ELDRIDGE GONOWAY APTS,CAA20132001 || CAA20138486,2013/2013 || 2013/2013,40/39 || 40/39,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20132001 || CAA20138486) share state ID CA-13-816 and standardized primary address CA|275 E 12TH ST|OAKLAND. Evidence class: exact_timing_units. Names: ELDRIDGE GONAWAY COMMONS || ELDRIDGE GONOWAY APTS. Allocation/PIS pairs: 2013/2013 || 2013/2013. Reconciled total/low-income units: 40/39 || 40/39.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22ELDRIDGE%20GONAWAY%20COMMONS%22%20%22275%20E.%2012TH%20STREET%22%20%22OAKLAND%22%20affordable%20housing,"Eldridge Gonaway Commons | Affordable Housing in Oakland, CA",property_directory,https://affordablehousinghub.org/housing/california/alameda-county/oakland/eldridge-gonaway-commons-23-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
20,NVAR_0024,exact_timing_units,site_or_location_suffix,CA,CA-13-843,CA|981 HARBOR VILLAGE DR|HARBOR CITY,2,2,HARBOR VILLAGE APARTMENTS || HARBOR VILLAGE APTS I (A),CAA20141039 || CAA20147483,2013/2014 || 2013/2014,400/398 || 400/398,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20141039 || CAA20147483) share state ID CA-13-843 and standardized primary address CA|981 HARBOR VILLAGE DR|HARBOR CITY. Evidence class: exact_timing_units. Names: HARBOR VILLAGE APARTMENTS || HARBOR VILLAGE APTS I (A). Allocation/PIS pairs: 2013/2014 || 2013/2014. Reconciled total/low-income units: 400/398 || 400/398.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22HARBOR%20VILLAGE%20APARTMENTS%22%20%22981%20HARBOR%20VILLAGE%20DRIVE%22%20%22HARBOR%20CITY%22%20affordable%20housing,"HARBOR VILLAGE APARTMENTS - HARBOR CITY, CA | LIHTC Affordable Housing | Affordable Housing Search",property_directory,https://affordablehousingnearme.net/property/CAA20141039-harbor-village-apartments-981-harbor-village-drive-harbor-city-ca,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
21,NVAR_0026,exact_timing_units,site_or_location_suffix,CA,CA-13-906,CA|43331 30TH ST W|LANCASTER,2,2,COLLEGE PARK APARTMENTS || COLLEGE PARK APTS (LANCASTER),CAA20141022 || CAA20147475,2013/2014 || 2013/2014,61/60 || 61/60,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20141022 || CAA20147475) share state ID CA-13-906 and standardized primary address CA|43331 30TH ST W|LANCASTER. Evidence class: exact_timing_units. Names: COLLEGE PARK APARTMENTS || COLLEGE PARK APTS (LANCASTER). Allocation/PIS pairs: 2013/2014 || 2013/2014. Reconciled total/low-income units: 61/60 || 61/60.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22COLLEGE%20PARK%20APARTMENTS%22%20%2243331%2030TH%20STREET%20WEST%22%20%22LANCASTER%22%20affordable%20housing,"COLLEGE PARK APARTMENTS | Low Income Housing | 43331 30TH STREET WEST Lancaster, CA 93536 - Affordable Housing 411",property_directory,https://www.affordablehousing411.com/housing/lihtc-details-college-park-apartments-43331-30th-street-west-lancaster-ca-93536/,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
22,NVAR_0028,exact_timing_units,abbreviation_punctuation_or_typo,CA,CA-14-810,CA|3590 19TH ST|SAN FRANCISCO,2,2,ESPERANZA + COLOSIMO APARTMENTS || ESPERANZA AND COLOSIMO APARTMENTS,CAA20151012 || CAA20156272,2014/2015 || 2014/2015,50/49 || 50/49,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20151012 || CAA20156272) share state ID CA-14-810 and standardized primary address CA|3590 19TH ST|SAN FRANCISCO. Evidence class: exact_timing_units. Names: ESPERANZA + COLOSIMO APARTMENTS || ESPERANZA AND COLOSIMO APARTMENTS. Allocation/PIS pairs: 2014/2015 || 2014/2015. Reconciled total/low-income units: 50/49 || 50/49.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22ESPERANZA%20%2B%20COLOSIMO%20APARTMENTS%22%20%223590%2019TH%20STREET%22%20%22SAN%20FRANCISCO%22%20affordable%20housing,"ESPERANZA + COLOSIMO APARTMENTS | Low Income Housing | 3590 19TH STREET San Francisco, CA 94110 - Affordable Housing 411",property_directory,https://www.affordablehousing411.com/housing/lihtc-details-esperanza-colosimo-apartments-3590-19th-street-san-francisco-ca-94110/,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
23,NVAR_0029,exact_timing_units,abbreviation_punctuation_or_typo,CA,CA-14-829,CA|200 E LINCOLN AVE|ANAHEIM,2,2,VILLAGE CENTER APARTMENTS || VILLAGE CENTER APTS,CAA20141095 || CAA20147511,2014/2014 || 2014/2014,100/99 || 100/99,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (CAA20141095 || CAA20147511) share state ID CA-14-829 and standardized primary address CA|200 E LINCOLN AVE|ANAHEIM. Evidence class: exact_timing_units. Names: VILLAGE CENTER APARTMENTS || VILLAGE CENTER APTS. Allocation/PIS pairs: 2014/2014 || 2014/2014. Reconciled total/low-income units: 100/99 || 100/99.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22VILLAGE%20CENTER%20APARTMENTS%22%20%22200%20EAST%20LINCOLN%20AVENUE%22%20%22ANAHEIM%22%20affordable%20housing,"Village Center Apartments in Anaheim, California",property_directory,https://affordablehousingonline.com/housing-search/California/Anaheim/Village-Center-Apartments/10017496,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
24,NVAR_0033,exact_timing_units,site_or_location_suffix,GA,2001-063,GA|287 E CROGAN ST|LAWRENCEVILLE,2,2,MAGNOLIA VILLAGE APTS (LAWRENCEVILLE) || MAGNOLIA VILLAGE APTS (AMERICUS),GAA20020050 || GAA20029802,2001/2002 || 2001/2002,192/140 || 192/140,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (GAA20020050 || GAA20029802) share state ID 2001-063 and standardized primary address GA|287 E CROGAN ST|LAWRENCEVILLE. Evidence class: exact_timing_units. Names: MAGNOLIA VILLAGE APTS (LAWRENCEVILLE) || MAGNOLIA VILLAGE APTS (AMERICUS). Allocation/PIS pairs: 2001/2002 || 2001/2002. Reconciled total/low-income units: 192/140 || 192/140.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22MAGNOLIA%20VILLAGE%20APTS%20(LAWRENCEVILLE)%22%20%22287%20E%20CROGAN%20ST%22%20%22LAWRENCEVILLE%22%20affordable%20housing,Magnolia Village Affordable Housing in Lawrenceville GA,property_directory,https://affordablehousinghub.org/housing/georgia/gwinnett-county/lawrenceville/magnolia-village-4614-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
25,NVAR_0035,exact_timing_units,abbreviation_punctuation_or_typo,GA,2002-053,GA|100 PECAN GROVE DR|WAYNESBORO,2,2,PECAN GROVE HOMES PHASE I || PECAN GROVE HOMES,GAA20060375 || GAA20069023,2002/2006 || 2002/2006,40/32 || 40/32,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (GAA20060375 || GAA20069023) share state ID 2002-053 and standardized primary address GA|100 PECAN GROVE DR|WAYNESBORO. Evidence class: exact_timing_units. Names: PECAN GROVE HOMES PHASE I || PECAN GROVE HOMES. Allocation/PIS pairs: 2002/2006 || 2002/2006. Reconciled total/low-income units: 40/32 || 40/32.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22PECAN%20GROVE%20HOMES%20PHASE%20I%22%20%22100%20PECAN%20GROVE%20DR%22%20%22WAYNESBORO%22%20affordable%20housing,"Pecan Grove Homes Phase I | Affordable Housing in Waynesboro, GA",property_directory,https://affordablehousinghub.org/housing/georgia/burke-county/waynesboro/pecan-grove-homes-phase-i-5397-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
26,NVAR_0038,exact_timing_units,abbreviation_punctuation_or_typo,GA,2008-012,GA|2010 S CT ST|QUITMAN,2,2,SPRING CREEK I || SPRING CREEK,GAA20090085 || GAA20098021,2008/2009 || 2008/2009,42/42 || 42/42,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (GAA20090085 || GAA20098021) share state ID 2008-012 and standardized primary address GA|2010 S CT ST|QUITMAN. Evidence class: exact_timing_units. Names: SPRING CREEK I || SPRING CREEK. Allocation/PIS pairs: 2008/2009 || 2008/2009. Reconciled total/low-income units: 42/42 || 42/42.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22SPRING%20CREEK%20I%22%20%222010%20S%20COURT%20ST%22%20%22QUITMAN%22%20affordable%20housing,Spring Creek Quitman Affordable Housing,property_directory,https://affordablehousinghub.org/housing/georgia/brooks-county/quitman/spring-creek-quitman-5590-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
27,NVAR_0040,exact_timing_units,abbreviation_punctuation_or_typo,GA,2014-046,GA|710 ELBERTA RD|WARNER ROBINS,2,2,POTEMKIN SENIOR VILLAGE OF WARNER ROBINS II || POTEMKIN SENIOR VILLAGE II,GAA20175173 || GAA20177243,2014/2017 || 2014/2017,52/52 || 52/52,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (GAA20175173 || GAA20177243) share state ID 2014-046 and standardized primary address GA|710 ELBERTA RD|WARNER ROBINS. Evidence class: exact_timing_units. Names: POTEMKIN SENIOR VILLAGE OF WARNER ROBINS II || POTEMKIN SENIOR VILLAGE II. Allocation/PIS pairs: 2014/2017 || 2014/2017. Reconciled total/low-income units: 52/52 || 52/52.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22POTEMKIN%20SENIOR%20VILLAGE%20OF%20WARNER%20ROBINS%20II%22%20%22710%20ELBERTA%20RD%22%20%22WARNER%20ROBINS%22%20affordable%20housing,"Potemkin Senior Village of Warner Robins Ii | Affordable Housing in Warner Robins, GA",property_directory,https://affordablehousinghub.org/housing/georgia/houston/warner-robins/potemkin-senior-village-of-warner-robins-ii-4169-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
28,NVAR_0042,exact_timing_units,abbreviation_punctuation_or_typo,IA,97-22,IA|206 N THIRD ST|BURLINGTON,2,2,HOTEL BURLINGTON SENIOR HOUSING || THE BURLINGTON APTS,IAA19980321 || IAA19989001,1997/1998 || 1997/1998,75/47 || 75/47,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (IAA19980321 || IAA19989001) share state ID 97-22 and standardized primary address IA|206 N THIRD ST|BURLINGTON. Evidence class: exact_timing_units. Names: HOTEL BURLINGTON SENIOR HOUSING || THE BURLINGTON APTS. Allocation/PIS pairs: 1997/1998 || 1997/1998. Reconciled total/low-income units: 75/47 || 75/47.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22HOTEL%20BURLINGTON%20SENIOR%20HOUSING%22%20%22206%20N%20THIRD%20ST%22%20%22BURLINGTON%22%20affordable%20housing,The Historic Burlington Apartments,owner_or_operator,https://thehistoricburlington.com/,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
29,NVAR_0044,exact_timing_units,abbreviation_punctuation_or_typo,KY,KY-13-012,KY|LIMESTONE ST|MAYSVILLE,2,2,MAYSVILLE HIGH SCHOOL APTS || MAYSVILLE HIGH SCHOOL APARTMENTS DBA THE LANDINGS AT MAYSVILLE HIGH SCHOOL,KYA20140010 || KYA20143003,2013/2014 || 2013/2014,29/29 || 29/29,merge,same_state_id_address_timing_units_name_variant,HUD-only read: 2 current developments (KYA20140010 || KYA20143003) share state ID KY-13-012 and standardized primary address KY|LIMESTONE ST|MAYSVILLE. Evidence class: exact_timing_units. Names: MAYSVILLE HIGH SCHOOL APTS || MAYSVILLE HIGH SCHOOL APARTMENTS DBA THE LANDINGS AT MAYSVILLE HIGH SCHOOL. Allocation/PIS pairs: 2013/2014 || 2013/2014. Reconciled total/low-income units: 29/29 || 29/29.,2026-08-10,merge,duplicate_reporting_name_variant,Google,https://www.google.com/search?q=%22MAYSVILLE%20HIGH%20SCHOOL%20APTS%22%20%22LIMESTONE%20ST%22%20%22MAYSVILLE%22%20affordable%20housing,"Maysville High School Apts | Affordable Housing in Maysville, KY",property_directory,https://affordablehousinghub.org/housing/kentucky/mason-county/maysville/maysville-high-school-apts-10672-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,duplicate_reporting_name_variant,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
