singleton_identity_scope_review_id,review_type,current_development_id,current_hud_id,current_development_name,current_scope_status,n_review_group_members,final_identity_decision,member_action,adjudicated_development_id,adjudicated_anchor_hud_id,cluster_status,reviewed_development_name,final_reason_code,physical_property_members,identity_source_title,identity_source_type,identity_source_url,identity_source_statement,count_source_title,count_source_type,count_source_url,count_source_statement,source_assessment,final_scope_status,requires_episode_property_bridge,episode_to_property_bridge_status,geocoding_query_approval,development_name_correction_reason,development_name_correction_source,reviewed_on,review_status,source_rows_changed
SISR_CT_CRESCENT_1A,retained_distinct_physical_development,DEV_CTA20161002,CTA20161002,CRESCENT CROSSING PHASE 1-A,not_in_review,1,retain_as_distinct_first_replacement_phase,retain_physical_development,DEV_CTA20161002,CTA20161002,final_physical_development,CRESCENT CROSSING PHASE 1A,official_chfa_report_identifies_separate_first_phase,Crescent Crossing phase 1A at 252 Hallett Street,CHFA 2015 Summary Report,official_state_housing_finance_agency,https://www.chfa.org/assets/1/6/2015_Summary_Report.pdf,CHFA distinguishes phases 1A and 1B as separate replacement phases.,CHFA 2015 Summary Report,official_state_housing_finance_agency,https://www.chfa.org/assets/1/6/2015_Summary_Report.pdf,The source reports 93 units for phase 1A; the value is evidence only and is not applied here.,Phase 1A remains distinct from phase 1B.,physical_development_retained_separate,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_CT_PARK_RIVER,physical_identity_merge,DEV_CTA0000X048,CTA0000X048,VILLAGE AT PARK RIVER I,not_in_review,3,merge_three_phase_records_as_one_physical_master_development_preserve_episodes_and_sites_defer_units,retain_physical_development,DEV_CTA0000X048,CTA0000X048,final_physical_development,VILLAGE AT PARK RIVER (WESTBROOK VILLAGE REDEVELOPMENT),official_state_source_identifies_one_six_phase_master_redevelopment,Village at Park River / Westbrook Village redevelopment across six phases on one 40-acre site,Connecticut DDS Village at Park River open house,official_state_government,https://portal.ct.gov/dds/searchable-archive/media/latestnews2023/dds-deputy-commissioner-elisa-velardo-attends-open-house-at-supportive-housing-development,"Connecticut DDS describes Village at Park River as the 40-acre redevelopment of Westbrook Village planned in six phases, supporting one master physical development across the three HUD phase records.",Connecticut DDS Village at Park River open house,official_state_government,https://portal.ct.gov/dds/searchable-archive/media/latestnews2023/dds-deputy-commissioner-elisa-velardo-attends-open-house-at-supportive-housing-development,Connecticut DDS reports that the overall redevelopment will include more than 400 units across six phases; the evidence is not applied as a unit total.,"The master community identity is resolved; all financing episodes and individual source sites are preserved, while site inventory and unit aggregation remain deferred.",physical_development_multi_building_or_multisite_multiphase_identity_resolved_site_inventory_unresolved_units_deferred,FALSE,not_required,not_approved,replace_phase_names_with_documented_master_community_name,https://portal.ct.gov/dds/searchable-archive/media/latestnews2023/dds-deputy-commissioner-elisa-velardo-attends-open-house-at-supportive-housing-development,2026-08-11,two_read_complete,FALSE
SISR_CT_PARK_RIVER,physical_identity_merge,DEV_CTA20211008,CTA20211008,WESTBROOK VILLAGE PHASE III,not_in_review,3,merge_three_phase_records_as_one_physical_master_development_preserve_episodes_and_sites_defer_units,merge_to_review_cluster,DEV_CTA0000X048,CTA0000X048,final_physical_development,VILLAGE AT PARK RIVER (WESTBROOK VILLAGE REDEVELOPMENT),official_state_source_identifies_one_six_phase_master_redevelopment,Village at Park River / Westbrook Village redevelopment across six phases on one 40-acre site,Connecticut DDS Village at Park River open house,official_state_government,https://portal.ct.gov/dds/searchable-archive/media/latestnews2023/dds-deputy-commissioner-elisa-velardo-attends-open-house-at-supportive-housing-development,"Connecticut DDS describes Village at Park River as the 40-acre redevelopment of Westbrook Village planned in six phases, supporting one master physical development across the three HUD phase records.",Connecticut DDS Village at Park River open house,official_state_government,https://portal.ct.gov/dds/searchable-archive/media/latestnews2023/dds-deputy-commissioner-elisa-velardo-attends-open-house-at-supportive-housing-development,Connecticut DDS reports that the overall redevelopment will include more than 400 units across six phases; the evidence is not applied as a unit total.,"The master community identity is resolved; all financing episodes and individual source sites are preserved, while site inventory and unit aggregation remain deferred.",physical_development_multi_building_or_multisite_multiphase_identity_resolved_site_inventory_unresolved_units_deferred,FALSE,not_required,not_approved,replace_phase_names_with_documented_master_community_name,https://portal.ct.gov/dds/searchable-archive/media/latestnews2023/dds-deputy-commissioner-elisa-velardo-attends-open-house-at-supportive-housing-development,2026-08-11,two_read_complete,FALSE
SISR_CT_PARK_RIVER,physical_identity_merge,DEV_CTA20220005,CTA20220005,WESTBROOK VILLAGE PHASE IV,not_in_review,3,merge_three_phase_records_as_one_physical_master_development_preserve_episodes_and_sites_defer_units,merge_to_review_cluster,DEV_CTA0000X048,CTA0000X048,final_physical_development,VILLAGE AT PARK RIVER (WESTBROOK VILLAGE REDEVELOPMENT),official_state_source_identifies_one_six_phase_master_redevelopment,Village at Park River / Westbrook Village redevelopment across six phases on one 40-acre site,Connecticut DDS Village at Park River open house,official_state_government,https://portal.ct.gov/dds/searchable-archive/media/latestnews2023/dds-deputy-commissioner-elisa-velardo-attends-open-house-at-supportive-housing-development,"Connecticut DDS describes Village at Park River as the 40-acre redevelopment of Westbrook Village planned in six phases, supporting one master physical development across the three HUD phase records.",Connecticut DDS Village at Park River open house,official_state_government,https://portal.ct.gov/dds/searchable-archive/media/latestnews2023/dds-deputy-commissioner-elisa-velardo-attends-open-house-at-supportive-housing-development,Connecticut DDS reports that the overall redevelopment will include more than 400 units across six phases; the evidence is not applied as a unit total.,"The master community identity is resolved; all financing episodes and individual source sites are preserved, while site inventory and unit aggregation remain deferred.",physical_development_multi_building_or_multisite_multiphase_identity_resolved_site_inventory_unresolved_units_deferred,FALSE,not_required,not_approved,replace_phase_names_with_documented_master_community_name,https://portal.ct.gov/dds/searchable-archive/media/latestnews2023/dds-deputy-commissioner-elisa-velardo-attends-open-house-at-supportive-housing-development,2026-08-11,two_read_complete,FALSE
SISR_CT_SPRUCE_MEADOWS_I,retained_distinct_physical_development,DEV_CTA0000X041,CTA0000X041,SPRUCE MEADOWS LLC  PHASE I,not_in_review,1,retain_as_distinct_physical_development,retain_physical_development,DEV_CTA0000X041,CTA0000X041,final_physical_development,SPRUCE MEADOWS PHASE I,official_chfa_minutes_distinguish_spruce_meadows_and_spruce_ridge_projects,Spruce Meadows phase I at 100 South Broad Street,"CHFA Board Minutes, November 29 2018",official_state_housing_finance_agency,https://www.chfa.org/assets/1/6/November_29%2C_2018_Board_Minutes_Final.pdf,CHFA minutes list Spruce Meadows and Spruce Ridge as separate 43-unit projects rather than one phase pair.,"CHFA Board Minutes, November 29 2018",official_state_housing_finance_agency,https://www.chfa.org/assets/1/6/November_29%2C_2018_Board_Minutes_Final.pdf,The 43-unit references are evidence only and are not applied here.,Spruce Meadows remains a distinct physical development.,physical_development_retained_separate,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_IL_MAPLE_POINTE,derived_name_correction,DEV_ILB0000X073,ILB0000X073,STANDARD ILLINOIS PORTFOLIO A,not_in_review,1,retain_property_specific_financing_slice_as_physical_development_and_correct_name,retain_physical_development,DEV_ILB0000X073,ILB0000X073,final_physical_development,MAPLE POINTE APARTMENTS,official_finance_minutes_map_portfolio_slice_address_to_named_property,Maple Pointe Apartments at 150 West Maple Street,IHDA Finance Committee Minutes,official_state_housing_finance_agency,https://www.ihda.org/wp-content/uploads/2015/12/Finance-Committee-Minutes_approved.pdf,IHDA identifies Maple Pointe as a 343-unit property in the Standard Illinois transaction; the current 150 West Maple address maps this row to Maple Pointe rather than to the five-property umbrella.,IHDA Finance Committee Minutes,official_state_housing_finance_agency,https://www.ihda.org/wp-content/uploads/2015/12/Finance-Committee-Minutes_approved.pdf,IHDA reports 343 units for Maple Pointe; the value is evidence only and is not applied in this identity ledger.,This is a property-specific financing slice and remains a physical development after the name correction.,physical_development_identity_resolved,FALSE,not_required,not_approved,replace_portfolio_slice_label_with_address_mapped_property_name,https://www.ihda.org/wp-content/uploads/2015/12/Finance-Committee-Minutes_approved.pdf,2026-08-11,two_read_complete,FALSE
SISR_IL_WALSH_PARK,derived_name_correction,DEV_ILB0000X074,ILB0000X074,STANDARD ILLINOIS PORTFOLIO C,not_in_review,1,retain_property_specific_financing_slice_as_physical_development_and_correct_name,retain_physical_development,DEV_ILB0000X074,ILB0000X074,final_physical_development,WALSH PARK APARTMENTS,official_finance_minutes_map_portfolio_slice_address_to_named_property,Walsh Park Apartments at 1734 North Paulina Street,IHDA Finance Committee Minutes,official_state_housing_finance_agency,https://www.ihda.org/wp-content/uploads/2015/12/Finance-Committee-Minutes_approved.pdf,IHDA identifies Walsh Park as a 134-unit property in the Standard Illinois transaction; the current 1734 North Paulina address maps this row to Walsh Park rather than to the five-property umbrella.,IHDA Finance Committee Minutes,official_state_housing_finance_agency,https://www.ihda.org/wp-content/uploads/2015/12/Finance-Committee-Minutes_approved.pdf,IHDA reports 134 units for Walsh Park; the value is evidence only and is not applied in this identity ledger.,This is a property-specific financing slice and remains a physical development after the name correction.,physical_development_identity_resolved,FALSE,not_required,not_approved,replace_portfolio_slice_label_with_address_mapped_property_name,https://www.ihda.org/wp-content/uploads/2015/12/Finance-Committee-Minutes_approved.pdf,2026-08-11,two_read_complete,FALSE
SISR_OH_NORTHVIEW_14854,retained_distinct_physical_development,DEV_OHA19880405,OHA19880405,NORTHVIEW APTS,not_in_review,1,retain_as_distinct_physical_property_at_14854,retain_physical_development,DEV_OHA19880405,OHA19880405,final_physical_development,NORTHVIEW APARTMENTS,published_lihtc_listing_and_local_parcel_evidence_distinguish_adjacent_addresses,Northview Apartments at 14854 Northview Drive,"Village of Middlefield January 10, 2019 packet",official_local_government,https://www.middlefieldohio.com/wp-content/uploads/2019/02/1-10-2019-Packet-Revised.pdf,"The official Village packet lists Northview Apts at 14854 Northview, confirming this distinct physical property.","Ohio LIHTC Properties through 2023, District 14",public_lihtc_property_listing,https://www.novoco.com/public-media/documents/ohio-lihtc-properties-through-2023-district-14-07202.pdf,The listing reports 8 units for Northview; the value is evidence only and is not applied here.,The 14854 property remains distinct.,physical_development_retained_separate,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_OH_NORTHVIEW_14855,retained_distinct_physical_development,DEV_OHA19900265,OHA19900265,NORTHVIEW,not_in_review,1,retain_as_distinct_lakeview_village_property_at_14855,retain_physical_development,DEV_OHA19900265,OHA19900265,final_physical_development,LAKEVIEW VILLAGE,official_village_source_identifies_lakeview_village_at_14855,Lakeview Village at 14855 Northview Drive,Village of Middlefield Senior Housing Information,official_local_government,https://www.middlefieldohio.com/community/seniors/,"The Village of Middlefield identifies Lakeview Village Senior Housing at 14855 Northview Drive, confirming a distinct property from Northview Apartments at 14854.",Village of Middlefield Senior Housing Information,official_local_government,https://www.middlefieldohio.com/community/seniors/,The official Village page does not provide a development-wide unit count; no numeric value is applied.,The Lakeview Village identity and exact 14855 Northview Drive site are resolved.,physical_development_retained_separate,FALSE,not_required,not_approved,replace_generic_northview_name_with_official_lakeview_village_name,https://www.middlefieldohio.com/community/seniors/,2026-08-11,two_read_complete,FALSE
SISR_GA_MATHEWS_922,retained_distinct_physical_development,DEV_GAA19900265,GAA19900265,SHOWCASE DISTRICT,not_in_review,1,retain_as_distinct_physical_property_at_separate_street_number,retain_physical_development,DEV_GAA19900265,GAA19900265,final_physical_development,SHOWCASE DISTRICT / SEVEN COURTS,adjacent_addresses_and_separate_source_financing_records_do_not_establish_same_building,922 Mathews Street SW,Georgia DCA Abernathy Market Study,official_state_housing_agency,https://dca.georgia.gov/document/forms/2016-502abernathy-marketpdf/download,The market study identifies the 922 Mathews property as Seven Courts; the four nearby HUD rows occupy separate street numbers and are conservatively retained as distinct buildings.,Georgia DCA Abernathy Market Study,official_state_housing_agency,https://dca.georgia.gov/document/forms/2016-502abernathy-marketpdf/download,No cross-property unit value is applied in this identity review.,The adjacent Mathews Street records remain distinct; proximity alone is insufficient to merge buildings.,physical_development_retained_separate,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_GA_MATHEWS_924,retained_distinct_physical_development,DEV_GAA19890010,GAA19890010,"924 MATHEWS ST, SW",not_in_review,1,retain_as_distinct_physical_property_at_separate_street_number,retain_physical_development,DEV_GAA19890010,GAA19890010,final_physical_development,924 MATHEWS STREET SW,adjacent_addresses_and_separate_source_financing_records_do_not_establish_same_building,924 Mathews Street SW,Georgia DCA Abernathy Market Study,official_state_housing_agency,https://dca.georgia.gov/document/forms/2016-502abernathy-marketpdf/download,The market study identifies the 922 Mathews property as Seven Courts; the four nearby HUD rows occupy separate street numbers and are conservatively retained as distinct buildings.,Georgia DCA Abernathy Market Study,official_state_housing_agency,https://dca.georgia.gov/document/forms/2016-502abernathy-marketpdf/download,No cross-property unit value is applied in this identity review.,The adjacent Mathews Street records remain distinct; proximity alone is insufficient to merge buildings.,physical_development_retained_separate,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_GA_MATHEWS_932,retained_distinct_physical_development,DEV_GAA19910045,GAA19910045,932 MATTHEW STREET,not_in_review,1,retain_as_distinct_physical_property_at_separate_street_number,retain_physical_development,DEV_GAA19910045,GAA19910045,final_physical_development,932 MATHEWS STREET SW,adjacent_addresses_and_separate_source_financing_records_do_not_establish_same_building,932 Mathews Street SW,Georgia DCA Abernathy Market Study,official_state_housing_agency,https://dca.georgia.gov/document/forms/2016-502abernathy-marketpdf/download,The market study identifies the 922 Mathews property as Seven Courts; the four nearby HUD rows occupy separate street numbers and are conservatively retained as distinct buildings.,Georgia DCA Abernathy Market Study,official_state_housing_agency,https://dca.georgia.gov/document/forms/2016-502abernathy-marketpdf/download,No cross-property unit value is applied in this identity review.,The adjacent Mathews Street records remain distinct; proximity alone is insufficient to merge buildings.,physical_development_retained_separate,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_GA_MATHEWS_936,retained_distinct_physical_development,DEV_GAA19900020,GAA19900020,"936-938 MATHEWS ST, SW",not_in_review,1,retain_as_distinct_physical_property_at_separate_street_number,retain_physical_development,DEV_GAA19900020,GAA19900020,final_physical_development,936-938 MATHEWS STREET SW,adjacent_addresses_and_separate_source_financing_records_do_not_establish_same_building,936-938 Mathews Street SW,Georgia DCA Abernathy Market Study,official_state_housing_agency,https://dca.georgia.gov/document/forms/2016-502abernathy-marketpdf/download,The market study identifies the 922 Mathews property as Seven Courts; the four nearby HUD rows occupy separate street numbers and are conservatively retained as distinct buildings.,Georgia DCA Abernathy Market Study,official_state_housing_agency,https://dca.georgia.gov/document/forms/2016-502abernathy-marketpdf/download,No cross-property unit value is applied in this identity review.,The adjacent Mathews Street records remain distinct; proximity alone is insufficient to merge buildings.,physical_development_retained_separate,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_MO_9TH_ST,retained_distinct_physical_development,DEV_MOA19930060,MOA19930060,9TH ST APTS,not_in_review,1,retain_as_distinct_physical_property_at_different_address,retain_physical_development,DEV_MOA19930060,MOA19930060,final_physical_development,9TH STREET APARTMENTS,fuzzy_name_match_only_with_different_street_and_source_year,421 South Ninth Street,Affordable Housing 411: 9th St Apartments,independent_public_housing_directory,https://www.affordablehousing411.com/housing/lihtc-details-9th-st-apts-421-s-ninth-st-st-joseph-mo-64501/,"The outside directory identifies 9th Street Apartments at 421 South Ninth Street, distinct from the separately listed 11th Street property at 202 South 11th Street.",Affordable Housing 411: 9th St Apartments,independent_public_housing_directory,https://www.affordablehousing411.com/housing/lihtc-details-9th-st-apts-421-s-ninth-st-st-joseph-mo-64501/,No reliable development-wide count is taken from this identity source.,The two St. Joseph properties remain distinct.,physical_development_retained_separate,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_MO_11TH_ST,retained_distinct_physical_development,DEV_MOA19920005,MOA19920005,11TH ST APTS,not_in_review,1,retain_as_distinct_physical_property_at_different_address,retain_physical_development,DEV_MOA19920005,MOA19920005,final_physical_development,11TH STREET APARTMENTS,fuzzy_name_match_only_with_different_street_and_source_year,202 South 11th Street,Affordable Housing Hub: 11th St Apartments,independent_public_housing_directory,https://affordablehousinghub.org/housing/missouri/buchanan-county/st-joseph/11th-st-apts-16309-lihtc,"The outside directory identifies 11th Street Apartments at 202 South 11th Street, distinct from the separately listed 9th Street property at 421 South Ninth Street.",Affordable Housing Hub: 11th St Apartments,independent_public_housing_directory,https://affordablehousinghub.org/housing/missouri/buchanan-county/st-joseph/11th-st-apts-16309-lihtc,The directory reports 5 units; the value is evidence only and is not applied here.,The two St. Joseph properties remain distinct.,physical_development_retained_separate,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_CT_CHERRY_STREET,retained_distinct_physical_development,DEV_CTA0000X013,CTA0000X013,CHERRY STREET LOFTS,not_in_review,1,retain_as_distinct_physical_development_after_false_fuzzy_name_screen,retain_physical_development,DEV_CTA0000X013,CTA0000X013,final_physical_development,CHERRY STREET LOFTS,fuzzy_candidate_has_distinct_name_and_nonoverlapping_addresses,CHERRY STREET LOFTS source sites,"CHFA CGS 8-37bb Report, October 2022-September 2023",official_state_housing_finance_agency,https://www.chfa.org/assets/1/6/C.G.S.8-37bb_-_October_1_2022-September_30_2023_Final_12-29_compressed.pdf,CHFA lists Cherry Street Lofts at 345 Cherry Street as a distinct Bridgeport development; it does not verify the inherited Railroad Avenue or Howard Avenue source sites.,"CHFA CGS 8-37bb Report, October 2022-September 2023",official_state_housing_finance_agency,https://www.chfa.org/assets/1/6/C.G.S.8-37bb_-_October_1_2022-September_30_2023_Final_12-29_compressed.pdf,No cross-property unit value is applied in this identity review.,This property remains distinct; unresolved compound or administrative site strings remain unapproved for geocoding.,physical_development_retained_separate_site_inventory_unresolved,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_CT_DOWNTOWN_WEST_GATE,retained_distinct_physical_development,DEV_CTA0000X020,CTA0000X020,DOWNTOWN WEST GATE APARTMENTS LP,not_in_review,1,retain_as_distinct_physical_development_after_false_fuzzy_name_screen,retain_physical_development,DEV_CTA0000X020,CTA0000X020,final_physical_development,DOWNTOWN WEST GATE APARTMENTS,fuzzy_candidate_has_distinct_name_and_nonoverlapping_addresses,DOWNTOWN WEST GATE APARTMENTS source sites,CHFA 2019 CGS 8-37bb Report,official_state_housing_finance_agency,https://www.chfa.org/assets/1/6/2019_CGS_8-37bb.pdf,"CHFA identifies Downtown West Gate as a distinct 48-unit Bridgeport development, but the cited report does not provide 515 West Avenue, so the inherited source site remains unresolved.",CHFA 2019 CGS 8-37bb Report,official_state_housing_finance_agency,https://www.chfa.org/assets/1/6/2019_CGS_8-37bb.pdf,CHFA reports 48 units for Downtown West Gate; the value is evidence only and is not applied here.,This property remains distinct; unresolved compound or administrative site strings remain unapproved for geocoding.,physical_development_retained_separate_site_inventory_unresolved,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_CT_WINDWARD,retained_distinct_physical_development,DEV_CTA0000X046,CTA0000X046,THE WINDWARD APARTMENTS,not_in_review,1,retain_as_distinct_physical_development_after_false_fuzzy_name_screen,retain_physical_development,DEV_CTA0000X046,CTA0000X046,final_physical_development,THE WINDWARD APARTMENTS,fuzzy_candidate_has_distinct_name_and_nonoverlapping_addresses,THE WINDWARD APARTMENTS source sites,Connecticut CEQ Revised Windward Apartments Scoping Notice,official_state_government,https://portal.ct.gov/ceq/doh/scoping-notices/revised-windward-apartments,The state scoping notice identifies Windward Apartments at 20 Johnson Street as a distinct phased redevelopment.,Connecticut CEQ Revised Windward Apartments Scoping Notice,official_state_government,https://portal.ct.gov/ceq/doh/scoping-notices/revised-windward-apartments,The state source identifies the Windward redevelopment at 20 Johnson Street; no development-wide numeric value is applied here.,This property remains distinct; unresolved compound or administrative site strings remain unapproved for geocoding.,physical_development_retained_separate_site_inventory_unresolved,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_IL_EVERGREEN_I,retained_distinct_physical_development,DEV_ILA20140012,ILA20140012,EVERGREEN TOWER I,not_in_review,1,retain_as_distinct_physical_development_at_adjacent_address,retain_physical_development,DEV_ILA20140012,ILA20140012,final_physical_development,EVERGREEN TOWER I,tower_number_and_street_number_distinguish_physical_buildings,Evergreen Tower I at 1353 North Cleveland Avenue,Section 8 Search: Evergreen Tower I,independent_public_housing_directory,https://section8search.org/illinois/chicago/evergreen-tower-i/jazfjjavdjtaqm0529a6s0pv,"The outside directory identifies Evergreen Tower I as a separate 102-unit property at 1353 North Cleveland Avenue, distinct from Tower II at 1343 North Cleveland.",Section 8 Search: Evergreen Tower I,independent_public_housing_directory,https://section8search.org/illinois/chicago/evergreen-tower-i/jazfjjavdjtaqm0529a6s0pv,"The outside directory identifies Evergreen Tower I as a separate 102-unit property at 1353 North Cleveland Avenue, distinct from Tower II at 1343 North Cleveland.",Tower I remains physically distinct from Tower II.,physical_development_retained_separate,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_IN_HISTORIC_WHITLOCK,retained_distinct_physical_development,DEV_INA20166173,INA20166173,HISTORIC WHITLOCK PLACE,not_in_review,1,retain_documented_2016_physical_development_separate_from_invalid_tall_oaks_row,retain_physical_development,DEV_INA20166173,INA20166173,final_physical_development,HISTORIC WHITLOCK PLACE,official_history_identifies_2016_hospital_redevelopment,Historic Whitlock Place at 306 Binford Street and 308 DuBois Avenue,IHCDA Winter 2016 Publication,official_state_housing_agency,https://www.in.gov/ihcda/files/IHCDA_winter_2016_WEB_FINAL.pdf,IHCDA documents Historic Whitlock Place as the 2016 redevelopment of the former hospital property; it is not merged with the invalid 1999 Tall Oaks identity.,IHCDA Winter 2016 Publication,official_state_housing_agency,https://www.in.gov/ihcda/files/IHCDA_winter_2016_WEB_FINAL.pdf,The source record reports 56 units; the value is evidence only and is not changed here.,Historic Whitlock remains a physical development; its duplicate Binford suffix variant is collapsed at the site layer.,physical_development_retained_separate,FALSE,not_required,not_approved,not_applicable,not_applicable,2026-08-11,two_read_complete,FALSE
SISR_TX_SAVANNAH_GATEWAY,derived_name_and_missing_site_correction,DEV_TXA00000096,TXA00000096,VILLAS AT PLANO GATEWAY SENIOR LIVING,not_in_review,1,retain_same_physical_development_correct_name_add_official_site_defer_units,retain_physical_development,DEV_TXA00000096,TXA00000096,final_physical_development,THE SAVANNAH AT GATEWAY,official_tdhca_alias_project_ids_and_address_resolve_identity_and_missing_site,The Savannah at Gateway also known as Villas at Plano Gateway Senior Living at 401 North Shiloh Road,TDHCA Board Book September 6 2018,official_state_housing_agency,https://www.tdhca.texas.gov/sites/default/files/board/books/180906-book-180830.pdf,TDHCA states that The Savannah at Gateway is also known as Villas at Plano Gateway Senior Living and identifies the development as the 2014 HTC project 14414 in Plano.,TDHCA Vacancy Clearinghouse The Savannah at Gateway,official_state_housing_agency,https://hrc-ic.tdhca.state.tx.us/hrc/VacancyClearinghouseDetail.m?projectId=5051,"TDHCA CMTS ID 5051 identifies The Savannah at Gateway at 401 N. Shiloh Road, Plano, TX 75074, with 292 total units and 233 total program units; its LIHTC award is file 14414 for 2014.",Official TDHCA sources jointly connect the former and current names and supply the missing street address; unit counts are carried as evidence for the separate unit-scope adjudication.,physical_development_identity_and_site_resolved_unit_aggregation_deferred,FALSE,not_required,not_approved,replace_former_name_with_current_official_name,TDHCA Board Book September 6 2018,2026-08-11,two_read_complete,FALSE
