identity_question_id,review_origin,pass1_identity_decision,pass1_reason_code,pass1_notes,pass1_reviewed_on,pass2_identity_decision,pass2_reason_code,pass2_search_engine,pass2_search_url,pass2_source_title,pass2_source_type,pass2_source_url,pass2_notes,pass2_reviewed_on,final_identity_decision,final_reason_code,address_overlap_class,final_notes,final_reviewed_on,shared_geocoding_query_decision,source_rows_changed
XDAQ_0087,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=SCUDDER%20HOMES%20SENIOR%20HOUSING%20NJ%7C195%20W%20KINNEY%20ST%7CNEWARK%20NJ%20affordable%20housing,"Scudder Homes Senior Housing | Affordable Housing in Newark, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/essex-county/newark-city/scudder-homes-senior-housing-22477-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0088,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=SEAVIEW%20MANOR%20-%20PHASE%20I%20NJ%7C131%20CENTRAL%20AVE%7CLONG%20BRANCH%20NJ%20affordable%20housing,"Seaview Manor - Phase I | Affordable Housing in Long Branch, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/monmouth-county/long-branch-city/seaview-manor-phase-i-22472-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0089,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=SECOND%20WESTFIELD%20SENIOR%20CITIZEN%20HOUSING%20NJ%7C1129%20BOYNTON%20AVE%7CWESTFIELD%20NJ%20affordable%20housing,"Second Westfield Senior Citizen Housing | Affordable Housing in Westfield, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/union-county/westfield-twp/second-westfield-senior-citizen-housing-23937-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0090,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=SENIOR%20HORIZONS%20OF%20BAYONNE%20NJ%7C74%20LEXINGTON%20AVE%7CBAYONNE%20NJ%20affordable%20housing,"Senior Horizons of Bayonne | Affordable Housing in Bayonne, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/hudson-county/bayonne-city/senior-horizons-of-bayonne-22764-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0091,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=SHARP%20ROAD%20FAMILY%20HOUSING%20NJ%7C1%20SENECA%20CT%7CMARLTON%20NJ%20affordable%20housing,"Sharp Road Family Housing | Affordable Housing in Evesham Twp, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/burlington-county/evesham-twp/sharp-road-family-housing-22859-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0092,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=SOMERSET%20COUNTY%20SUPPORTIVE%20HOUSING%20NJ%7C35%20SOMERSET%20ST%7CSOMERVILLE%20NJ%20affordable%20housing,"Somerset County Supportive Housing | Affordable Housing in Somerville, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/somerset-county/somerville-boro/somerset-county-supportive-housing-22491-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0093,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=SOUTH%20PLAINFIELD%20SENIOR%20HOUSING%20NJ%7C151%20MORRIS%20AVE%7CSOUTH%20PLAINFIELD%20NJ%20affordable%20housing,"South Plainfield Senior Housing | Affordable Housing in South Plainfield, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/middlesex-county/south-plainfield-boro/south-plainfield-senior-housing-22589-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0094,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,merge,same_multisite_physical_development,Google,https://www.google.com/search?q=SPRUCE%20SPIRES%20NJ%7C100%20SPRUCE%20ST%7CNEWARK%20NJ%20affordable%20housing,"Spruce Spires | Affordable Housing in Newark, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/essex-county/newark/spruce-spires-23148-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,same_multisite_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0095,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=ST.%20JAMES%20II%20%28LA%20PLAZA%29%20NJ%7C136%20BROAD%20ST%7CNEWARK%20NJ%20affordable%20housing,"St. James Ii La Plaza | Affordable Housing in Newark, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/essex-county/newark-city/st-james-ii-la-plaza-23048-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0096,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=TELEPHONE%20HEIGHTS%20NJ%7C176%20AVON%20AVE%7CNEWARK%20NJ%20affordable%20housing,"Telephone Heights | Affordable Housing in Newark, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/essex-county/newark-city/telephone-heights-23559-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0097,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=THE%20MEADOWS%20AT%20OLDWICK%20%28TEWKSBURY%29%20NJ%7C501%201202%20FISHER%20RD%7CWHITEHOUSE%20STATION%20TWP%20NJ%20affordable%20housing,"The Meadows At Oldwick Tewksbury | Affordable Housing in Whitehouse Station, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/hunterdon-county/whitehouse-station-twp/the-meadows-at-oldwick-tewksbury-22478-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0098,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=TRI-CORNER%20HOMES%20NJ%7C307%20WASHINGTON%20ST%7CCITY%20OF%20ORANGE%20NJ%20affordable%20housing,"Tri-Corner Homes | Affordable Housing in Orange, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/essex-county/orange-city/tri-corner-homes-22780-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0099,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=URBAN%20RENEWAL%20OF%20ELIZABETHPORT%2C%20L.P.%20NJ%7C171%201ST%20ST%7CELIZABETH%20CITY%20NJ%20affordable%20housing,"Urban Renewal of Elizabethport, L.P. | Affordable Housing in Elizabeth, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/union-county/elizabeth-city/urban-renewal-of-elizabethport-lp-22462-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0100,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=VILLAGE%20AT%20ST.%20PETER%27S%20NJ%7C25%20W%20BLACK%20HORSE%20PIKE%7CPLEASANTVILLE%20NJ%20affordable%20housing,"Village At St. Peter&#x27;S | Affordable Housing in Pleasantville, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/atlantic-county/pleasantville-twp/village-at-st-peters-23977-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0101,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,merge,same_multisite_physical_development,Google,https://www.google.com/search?q=VISTA%20VILLAGE%20NJ%7C70%20BURNETT%20ST%7CEAST%20ORANGE%20NJ%20affordable%20housing,"Vista Village | Affordable Housing in East Orange, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/essex-county/east-orange/vista-village-23201-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,same_multisite_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0102,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=WARREN%20STREET%20APARTMENTS%20-%20PHASE%20I%20NJ%7C227%20N%20WARREN%20ST%7CTRENTON%20NJ%20affordable%20housing,"Warren Street Apartments - Phase I | Affordable Housing in Trenton, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/mercer-county/trenton-city/warren-street-apartments-phase-i-23216-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0103,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=WARREN%20STREET%20APARTMENTS%20-%20PHASE%20II%20NJ%7C222%20N%20WARREN%20ST%7CTRENTON%20NJ%20affordable%20housing,"Warren Street Apartments - Phase Ii | Affordable Housing in Trenton, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/mercer-county/trenton-city/warren-street-apartments-phase-ii-23882-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0104,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=WASHINGTON%20DODD%20APARTMENTS%20NJ%7C587%20CARROLL%20ST%7CCITY%20OF%20ORANGE%20NJ%20affordable%20housing,"Washington Dodd Apartments | Affordable Housing in Orange, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/essex-county/orange/washington-dodd-apartments-23980-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0105,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=WEEHAWKEN%20SENIOR%20HOUSING%20NJ%7C2%20POTTER%20PL%7CWEEHAWKEN%20NJ%20affordable%20housing,"Weehawken Senior Housing | Affordable Housing in Weehawken Twp, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/hudson-county/weehawken-twp/weehawken-senior-housing-23211-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0106,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_units_later_episode. No single field was treated as dispositive.",2026-08-10,merge,later_financing_episode_same_physical_development,Google,https://www.google.com/search?q=WEST%20LAKE%20SENIOR%20APARTMENTS%20NJ%7C1609%20W%20LAKE%20AVE%7CNEPTUNE%20CITY%20NJ%20affordable%20housing,"West Lake Senior Apartments | Affordable Housing in Neptune, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/monmouth-county/neptune-twp/west-lake-senior-apartments-23857-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,later_financing_episode_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0107,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=WEST%20WYNNE%20%2F%20CHURCH%20STREET%20NJ%7C16%20CHURCH%20ST%7CCAMDEN%20CITY%20NJ%20affordable%20housing,"West Wynne   Church Street | Affordable Housing in Camden, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/camden-county/camden-city/west-wynne-church-street-23289-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0108,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_same_timing_units. No single field was treated as dispositive.",2026-08-10,merge,duplicate_reporting_same_physical_development,Google,https://www.google.com/search?q=WILLINGBORO%20SENIOR%20HOUSING%20%28AKA%20DOROTHEA%20CAMPBELL%20SENIOR%29%20NJ%7C55%20SUNSET%20RD%7CWILLINGBORO%20NJ%20affordable%20housing,"Willingboro Senior Housing Aka Dorothea Campbell Senior | Affordable Housing in Willingboro, NJ",public_property_directory,https://affordablehousinghub.org/housing/new-jersey/burlington-county/willingboro-twp/willingboro-senior-housing-aka-dorothea-campbell-senior-22434-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,duplicate_reporting_same_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0109,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern state_id_other. No single field was treated as dispositive.",2026-08-10,retain_separate,distinct_physical_developments_shared_campus,Google,https://www.google.com/search?q=HIGHLAND%20TERRACE%20NV%7C115%20W%20HIGHLAND%20DR%7CELY%20NV%20affordable%20housing,"Low Income Apartments for Rent in Ely, Nevada",housing_directory,https://hellosection8.com/ct-lihtc-nv_ely-1.html,Outside read: the public listing distinguishes a 60-unit Highland Terrace at 15 W Highland Drive from a 36-unit Highland Terrace Apartments at 115 W Highland Drive. They are separate developments on the same local campus or corridor.,2026-08-10,retain_separate,distinct_physical_developments_shared_campus,distinct_properties_common_campus,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0110,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,merge,same_multisite_physical_development,Google,https://www.google.com/search?q=MAHOGANY%20COURT%20NV%7C894%20MAHOGANY%20DR%7CMINDEN%20NV%20affordable%20housing,"Mahogany Court | Affordable Housing in Minden, NV",public_property_directory,https://affordablehousinghub.org/housing/nevada/douglas-county/minden/mahogany-court-24611-lihtc,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,same_multisite_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0111,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern state_id_other. No single field was treated as dispositive.",2026-08-10,merge,same_multisite_physical_development,Google,https://www.google.com/search?q=BRIDGE%20REVITALIZATION%2C%20LP%20NY%7C248%20W%20108TH%20ST%7CNEW%20YORK%20NY%20affordable%20housing,482 Amsterdam Avenue property record,local_property_record,https://www.pincusco.com/property/482-amsterdam-avenue/,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,same_multisite_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0112,new_two_pass_review,merge,internal_identity_evidence_supports_one_development,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern state_id_other. No single field was treated as dispositive.",2026-08-10,merge,same_multisite_physical_development,Google,https://www.google.com/search?q=BUSHWICK%20NY%7C24%20HUMBOLDT%20ST%7CBROOKLYN%20NY%20affordable%20housing,NYCHA Bushwick Houses property map,public_housing_authority_record,https://www.nyc.gov/assets/nycha/downloads/pdf/Bushwick.pdf,"Outside read: the retained public record matches the reviewed property name, location, or unit scope. Read with the internal state-ID, timing, unit, and address-set evidence, the records describe one physical development. Source rows remain unchanged.",2026-08-10,merge,same_multisite_physical_development,same_physical_development_address,Merge only physical-development identifiers. Preserve every HUD row as a project episode and every site row. Do not sum units here.,2026-08-10,not_approved,FALSE
XDAQ_0113,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,retain_separate,bad_or_placeholder_shared_source_address,Google,https://www.google.com/search?q=HCCI%20PORTFOLIO%20%287TH%20AVENUE%29%20NY%7C7TH%20AVE%7CNEW%20YORK%20NY%20affordable%20housing,LIHTC Properties in New York Through 2022,public_lihtc_property_list,https://www.novoco.com/public-media/documents/new-york-lihtc-properties-through-2022-082024.pdf,"Outside read: the records have different state IDs and unit scopes, while the only shared value is the non-geocodable street-only label 7TH AVE. The label is a source placeholder, not a physical address or identity link.",2026-08-10,retain_separate,bad_or_placeholder_shared_source_address,street_only_placeholder_collision,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0114,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,retain_separate,bad_or_placeholder_shared_source_address,Google,https://www.google.com/search?q=HCCI%20PORTFOLIO%20%288TH%20AVENUE%29%20NY%7C8TH%20AVE%7CNEW%20YORK%20NY%20affordable%20housing,LIHTC Properties in New York Through 2022,public_lihtc_property_list,https://www.novoco.com/public-media/documents/new-york-lihtc-properties-through-2022-082024.pdf,"Outside read: the records have different state IDs and unit scopes, while the only shared value is the non-geocodable street-only label 8TH AVE. The label is a source placeholder, not a physical address or identity link.",2026-08-10,retain_separate,bad_or_placeholder_shared_source_address,street_only_placeholder_collision,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
XDAQ_0115,new_two_pass_review,defer,internal_evidence_requires_outside_confirmation,"Internal read: names, state IDs, primary sites, complete address sets, years, and unit scopes were read together for pattern same_name_changed_units_or_timing. No single field was treated as dispositive.",2026-08-10,retain_separate,bad_or_placeholder_shared_source_address,Google,https://www.google.com/search?q=HCCI%20PORTFOLIO%20%28WEST%20147TH%20STREET%29%20NY%7CW%20147TH%20ST%7CNEW%20YORK%20NY%20affordable%20housing,LIHTC Properties in New York Through 2022,public_lihtc_property_list,https://www.novoco.com/public-media/documents/new-york-lihtc-properties-through-2022-082024.pdf,"Outside read: the records have different state IDs and unit scopes, while the only shared value is the non-geocodable street-only label W 147TH ST. The label is a source placeholder, not a physical address or identity link.",2026-08-10,retain_separate,bad_or_placeholder_shared_source_address,street_only_placeholder_collision,Retain current physical-development identifiers and the overlap class for later source repair. Do not create a shared query.,2026-08-10,not_approved,FALSE
