identity_question_id,review_origin,pass1_identity_decision,pass1_reason_code,pass1_notes,pass1_reviewed_on,pass2_identity_decision,pass2_reason_code,pass2_search_engine,pass2_search_url,pass2_source_title,pass2_source_type,pass2_source_url,pass2_notes,pass2_reviewed_on,final_identity_decision,final_reason_code,address_overlap_class,final_notes,final_reviewed_on,shared_geocoding_query_decision,source_rows_changed,n_members,n_clusters,n_cross_question_clusters,final_partition_class,development_state,development_names,shared_address_examples,internal_evidence_pattern
XDA2_0316,new_two_pass_review,merge_all,internal_evidence_supports_one_physical_development,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is merge_all; no single field, including the shared address, was treated as dispositive.",2026-08-10,merge_all,duplicate_reporting_or_later_episode_same_physical_development,Google,https://www.google.com/search?q=MORRIS%20AVENUE%20CORNERSTONE%20%7C%20MORRIS%20AVENUE%20CORNERSTONE%20ASSOCIATES%2C%20LP%20NY%20affordable%20housing,"Morris Avenue Cornerstone | Affordable Housing in Bronx, NY | Morris Avenue Cornerstone Associates, Lp | Affordable Housing in Bronx, NY",public_property_directory,https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/morris-avenue-cornerstone-32359-lihtc | https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/morris-avenue-cornerstone-associates-lp-49349-lihtc,"Outside read: the retained public records identify one named property, one later financing episode, one paired-financing development, or one scattered-site development corresponding to the internal record set. All HUD rows and site rows remain preserved.",2026-08-10,merge_all,duplicate_reporting_or_later_episode_same_physical_development,same_physical_development_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,1,0,merge_all,NY,"MORRIS AVENUE CORNERSTONE | MORRIS AVENUE CORNERSTONE ASSOCIATES, LP",675 MORRIS AVE|BRONX|NY,name_or_timing_with_equal_units_near_pis
XDA2_0317,new_two_pass_review,merge_all,internal_evidence_supports_one_physical_development,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is merge_all; no single field, including the shared address, was treated as dispositive.",2026-08-10,merge_all,duplicate_reporting_or_later_episode_same_physical_development,Google,https://www.google.com/search?q=ST%20ANN%27S%20TERRACE%20%7C%20ST%20ANNS%20FG%20OWNER%20LLC%20NY%20affordable%20housing,"St Ann'S Terrace | Affordable Housing in Bronx, NY | St Anns Fg Owner Llc | Affordable Housing in Bronx, NY",public_property_directory,https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/st-anns-fg-owner-llc-33245-lihtc | https://affordablehousinghub.org/housing/new-york/bronx-county/bronx/st-anns-terrace-33213-lihtc,"Outside read: the retained public records identify one named property, one later financing episode, one paired-financing development, or one scattered-site development corresponding to the internal record set. All HUD rows and site rows remain preserved.",2026-08-10,merge_all,duplicate_reporting_or_later_episode_same_physical_development,same_physical_development_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,1,0,merge_all,NY,ST ANN'S TERRACE | ST ANNS FG OWNER LLC,775 EAGLE AVE|BRONX|NY,name_or_timing_with_equal_units_near_pis
XDA2_0318,new_two_pass_review,merge_all,internal_evidence_supports_one_physical_development,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is merge_all; no single field, including the shared address, was treated as dispositive.",2026-08-10,merge_all,duplicate_reporting_or_later_episode_same_physical_development,Google,https://www.google.com/search?q=TROY%20%26%20KRISTENSEN%20%7C%20TROY%20AND%20KRISTENSEN%20NY%20affordable%20housing,Municipal Housing Authority for the City of Yonkers properties,housing_authority_record,https://www.mhacy.org/mhacy-properties/,"Outside read: the retained public records identify one named property, one later financing episode, one paired-financing development, or one scattered-site development corresponding to the internal record set. All HUD rows and site rows remain preserved.",2026-08-10,merge_all,duplicate_reporting_or_later_episode_same_physical_development,same_physical_development_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,1,0,merge_all,NY,TROY & KRISTENSEN | TROY AND KRISTENSEN,208 WILL ST 308 ASBURTON|YONKERS|NY | 208 WILLOW ST|YONKERS|NY,name_or_timing_with_equal_units_near_pis
XDA2_0319,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=CARVER%20PARK%20PHASE%20II%20%7C%20CARVER%20PARK%20PHASE%20III%20OH%20affordable%20housing,"Carver Park Phase Ii | Affordable Housing in Cleveland, OH",public_property_directory,https://affordablehousinghub.org/housing/ohio/cuyahoga-county/cleveland/carver-park-phase-ii-34810-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,OH,CARVER PARK PHASE II | CARVER PARK PHASE III,2366 E 55TH ST|CLEVELAND|OH,phase_or_component_only
XDA2_0320,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=CEDAR%20REDEVELOPMENT%20PHASE%20I%20%7C%20CEDAR%20REDEVELOPMENT%20PHASE%20II%20OH%20affordable%20housing,"Cedar Redevelopment Phase I | Affordable Housing in Cleveland, OH | Cedar Redevelopment Phase Ii | Affordable Housing in Cleveland, OH",public_property_directory,https://affordablehousinghub.org/housing/ohio/cuyahoga-county/cleveland/cedar-redevelopment-phase-i-35721-lihtc | https://affordablehousinghub.org/housing/ohio/cuyahoga-county/cleveland/cedar-redevelopment-phase-ii-35596-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,OH,CEDAR REDEVELOPMENT PHASE I | CEDAR REDEVELOPMENT PHASE II,2390 E 30TH ST|CLEVELAND|OH,phase_or_component_only
XDA2_0321,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=RIVERSIDE%20PARK%20PHASE%20II%20%7C%20RIVERSIDE%20PARK%20PHASE%20III%20OH%20affordable%20housing,"Riverside Park Phase Ii | Affordable Housing in Cleveland, OH",public_property_directory,https://affordablehousinghub.org/housing/ohio/cuyahoga-county/cleveland/riverside-park-phase-ii-35514-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,OH,RIVERSIDE PARK PHASE II | RIVERSIDE PARK PHASE III,17800 PARKMOUNT AVE|CLEVELAND|OH,phase_or_component_only
XDA2_0322,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=LINDENWOODS%20TOWNHOMES%20PHASE%20I%20%7C%20LINDENWOODS%20TOWNHOMES%20PHASE%20III%20OK%20affordable%20housing,Oklahoma Housing Finance Agency: Lindenwoods phases I and III,allocating_agency_record,https://www.ohfa.org/2019/05/may-15-board-of-trustees-results/ | https://www.ohfa.org/2019/12/trustees-approve-affordable-housing-funding-through-three-programs/,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,OK,LINDENWOODS TOWNHOMES PHASE I | LINDENWOODS TOWNHOMES PHASE III,2706 THOMAS WAY|DURANT|OK,phase_or_component_only
XDA2_0323,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=BELMONT%20SPECIALTY%20HOUSING%20I%20%7C%20BELMONT%20SPECIALTY%20HOUSING%20II%20PA%20affordable%20housing,"Belmont Specialty Housing I | Affordable Housing in Philadelphia, PA | Belmont Specialty Housing Ii | Affordable Housing in Philadelphia, PA",public_property_directory,https://affordablehousinghub.org/housing/pennsylvania/philadelphia-county/philadelphia/belmont-specialty-housing-i-38704-lihtc | https://affordablehousinghub.org/housing/pennsylvania/philadelphia-county/philadelphia/belmont-specialty-housing-ii-38705-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,PA,BELMONT SPECIALTY HOUSING I | BELMONT SPECIALTY HOUSING II,2566 BELMONT AVE|PHILADELPHIA|PA,name_or_timing_with_equal_units_near_pis
XDA2_0324,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=KINDER%20PARK%20PHASE%20I%20%7C%20KINDER%20PARK%20PHASE%20II%20PA%20affordable%20housing,"Kinder Park Phase I | Affordable Housing in Woodlyn, PA | Kinder Park Phase Ii | Affordable Housing in Woodlyn, PA",public_property_directory,https://affordablehousinghub.org/housing/pennsylvania/delaware-county/woodlyn/kinder-park-phase-i-39081-lihtc | https://affordablehousinghub.org/housing/pennsylvania/delaware-county/woodlyn/kinder-park-phase-ii-39157-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,PA,KINDER PARK PHASE I | KINDER PARK PHASE II,CONSTITUTION AVE BULLENS LN|WOODLYN|PA,phase_or_component_only
XDA2_0325,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=NEWCOURTLAND%20%40%20HENRY%20AVE%20PH1A%20%7C%20NEWCOURTLAND%20%40%20HENRY%20AVE%20PH1B%20PA%20affordable%20housing,PHFA board agenda: NewCourtland Henry Avenue Phase 1A,allocating_agency_record,https://www.phfa.org/forms/board/agenda/2017/2017_09_14.pdf,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,PA,NEWCOURTLAND @ HENRY AVE PH1A | NEWCOURTLAND @ HENRY AVE PH1B,3232 HENRY AVE|PHILADELPHIA|PA,name_similarity_only
XDA2_0326,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=OAK%20BOTTOM%20VILLAGE%20II%20%7C%20OAK%20BOTTOM%20VILLAGE%20III%20PA%20affordable%20housing,"Oak Bottom Village Ii | Affordable Housing in Quarryville, PA | Oak Bottom Village Iii | Affordable Housing in Quarryville, PA",public_property_directory,https://affordablehousinghub.org/housing/pennsylvania/lancaster-county/quarryville/oak-bottom-village-ii-38210-lihtc | https://affordablehousinghub.org/housing/pennsylvania/lancaster-county/quarryville/oak-bottom-village-iii-37605-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,PA,OAK BOTTOM VILLAGE II | OAK BOTTOM VILLAGE III,GROFFDALE DR|QUARRYVILLE|PA,name_similarity_only
XDA2_0327,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=PROSPECT%20HEIGHTS%20I%20%7C%20PROSPECT%20HEIGHTS%20II%20%7C%20PROSPECT%20HEIGHTS%20III%20RI%20affordable%20housing,"Prospect Heights I | Affordable Housing in Pawtucket, RI",public_property_directory,https://affordablehousinghub.org/housing/rhode-island/providence-county/pawtucket/prospect-heights-i-38284-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,3,3,0,retain_each,RI,PROSPECT HEIGHTS I | PROSPECT HEIGHTS II | PROSPECT HEIGHTS III,560 PROSPECT ST|PAWTUCKET|RI,name_similarity_only
XDA2_0328,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=SWANSGATE%20APTS%20II%20%7C%20SWANSGATE%20APTS%20III%20SC%20affordable%20housing,"Swansgate Apts Ii | Affordable Housing in Surfside Beach, SC | Swansgate Apts Iii | Affordable Housing in Surfside Beach, SC",public_property_directory,https://affordablehousinghub.org/housing/south-carolina/horry-county/myrtle-beach/swansgate-apts-ii-39999-lihtc | https://affordablehousinghub.org/housing/south-carolina/horry-county/myrtle-beach/swansgate-apts-iii-39670-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,SC,SWANSGATE APTS II | SWANSGATE APTS III,1050 TENTH AVE N|MYRTLE BEACH|SC,name_similarity_only
XDA2_0329,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=MANSIONS%20AT%20HASTINGS%20GREEN%20%7C%20MANSIONS%20AT%20HASTINGS%20GREEN%20SENIOR%20TX%20affordable%20housing,"Mansions At Hastings Green | Affordable Housing in Houston, TX | Mansions At Hastings Green Senior | Affordable Housing in Houston, TX",public_property_directory,https://affordablehousinghub.org/housing/texas/harris-county/houston/mansions-at-hastings-green-42668-lihtc | https://affordablehousinghub.org/housing/texas/harris-county/houston/mansions-at-hastings-green-senior-42689-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,TX,MANSIONS AT HASTINGS GREEN | MANSIONS AT HASTINGS GREEN SENIOR,11750 FM 1960 RD W|HOUSTON|TX | NW CORNER OF FALLBROOK AND HAMMOND DR|HOUSTON|TX,name_similarity_only
XDA2_0330,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=CASTO%20CANYON%2C%20LLC%20%7C%20MOUNTAIN%20SHADOWS%20III%2C%20LLC%20UT%20affordable%20housing,"Mountain Shadows Apts. | Affordable Housing in Nephi, UT",public_property_directory,https://affordablehousinghub.org/housing/utah/juab-county/nephi/mountain-shadows-apts-43924-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,UT,"CASTO CANYON, LLC | MOUNTAIN SHADOWS III, LLC",40 N 300 E PO BOX 2357|BEAVER|UT,name_or_timing_with_equal_units_near_pis
XDA2_0331,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=HARRIS%20COMMUNITY%20VILLAGE%20PHASE%20ONE%20%7C%20HARRIS%20COMMUNITY%20VILLAGE%20PHASE%20TWO%20UT%20affordable%20housing,LIHTC Properties in Utah Through 2023,sector_compilation,https://www.novoco.com/public-media/documents/utah-lihtc-properties-through-2023-072025.pdf,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,UT,HARRIS COMMUNITY VILLAGE PHASE ONE | HARRIS COMMUNITY VILLAGE PHASE TWO,251 N 1ST ST|TOOELE|UT,phase_or_component_only
XDA2_0332,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=HURRICANE%20HILLS%20I%20%7C%20HURRICANE%20HILLS%20II%20UT%20affordable%20housing,"Hurricane Hills I | Affordable Housing in Hurricane, UT | Hurricane Hills Ii | Affordable Housing in Hurricane, UT",public_property_directory,https://affordablehousinghub.org/housing/utah/washington-county/hurricane/hurricane-hills-i-44066-lihtc | https://affordablehousinghub.org/housing/utah/washington-county/hurricane/hurricane-hills-ii-44681-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,UT,HURRICANE HILLS I | HURRICANE HILLS II,2002 W 200 S|HURRICANE|UT,name_similarity_only
XDA2_0333,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=THE%20STATION%20AT%20PLEASANT%20VIEW%20II%20%7C%20THE%20STATION%20AT%20PLEASANT%20VIEW%20III%20UT%20affordable%20housing,"The Station At Pleasant View Ii | Affordable Housing in Pleasant View, UT | The Station At Pleasant View Iii | Affordable Housing in Pleasant View, UT",public_property_directory,https://affordablehousinghub.org/housing/utah/weber-county/pleasant-view/the-station-at-pleasant-view-ii-43823-lihtc | https://affordablehousinghub.org/housing/utah/weber-county/pleasant-view/the-station-at-pleasant-view-iii-44613-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,UT,THE STATION AT PLEASANT VIEW II | THE STATION AT PLEASANT VIEW III,1148 W SPRING VALLEY DR|PLEASANT VIEW|UT,name_similarity_only
XDA2_0334,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=TOOELE%20GATEWAY%20I%20%7C%20TOOELE%20GATEWAY%20II%20UT%20affordable%20housing,"Tooele Gateway I | Affordable Housing in Tooele, UT | Tooele Gateway Ii | Affordable Housing in Tooele, UT",public_property_directory,https://affordablehousinghub.org/housing/utah/tooele-county/tooele/tooele-gateway-i-44792-lihtc | https://affordablehousinghub.org/housing/utah/tooele-county/tooele/tooele-gateway-ii-44626-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,UT,TOOELE GATEWAY I | TOOELE GATEWAY II,232 W FENWICK LN|TOOELE|UT,name_similarity_only
XDA2_0335,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=WILLOW%20CREEK%20APTS%20I%20%7C%20WILLOW%20CREEK%20APTS%20II%20%7C%20WILLOW%20CREEK%20APTS%20III%20%7C%20WILLOW%20CREEK%20APTS.%20IV%20%7C%20WILLOW%20CREEK%20APTS.%20V%20UT%20affordable%20housing,"Willow Creek Apts I | Affordable Housing in Grantsville, UT | Willow Creek Apts Ii | Affordable Housing in Grantsville, UT | Willow Creek Apts Iii | Affordable Housing in Grantsville, UT | Willow Creek Apts. Iv | Affordable Housing in Grantsville, UT | Willow Creek Apts. V | Affordable Housing in Grantsville, UT",public_property_directory,https://affordablehousinghub.org/housing/utah/tooele-county/grantsville/willow-creek-apts-i-44894-lihtc | https://affordablehousinghub.org/housing/utah/tooele-county/grantsville/willow-creek-apts-ii-44947-lihtc | https://affordablehousinghub.org/housing/utah/tooele-county/grantsville/willow-creek-apts-iii-44952-lihtc | https://affordablehousinghub.org/housing/utah/tooele-county/grantsville/willow-creek-apts-iv-44980-lihtc | https://affordablehousinghub.org/housing/utah/tooele-county/grantsville/willow-creek-apts-v-44007-lihtc,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,5,5,0,retain_each,UT,WILLOW CREEK APTS I | WILLOW CREEK APTS II | WILLOW CREEK APTS III | WILLOW CREEK APTS. IV | WILLOW CREEK APTS. V,236 W PLUM ST|GRANTSVILLE|UT,name_similarity_only
XDA2_0336,new_two_pass_review,retain_each,internal_evidence_supports_distinct_phases_or_components,"Internal read: normalized and published names, state IDs, primary and complete address sets, placed-in-service years, unit scopes, and source-quality flags were read together. The resulting member partition is retain_each; no single field, including the shared address, was treated as dispositive.",2026-08-10,retain_each,distinct_phases_or_components_common_address,Google,https://www.google.com/search?q=200%20WEST%20I%20%7C%20200%20WEST%20II%20VA%20affordable%20housing,LIHTC Properties in Virginia Through 2023,sector_compilation,https://www.novoco.com/public-media/documents/virginia-lihtc-properties-through-2023-072025.pdf,"Outside read: the retained public records identify separately named phases, components, projects, or buildings. A common address or campus is not sufficient to collapse them.",2026-08-10,retain_each,distinct_phases_or_components_common_address,distinct_phase_or_component_common_address,Apply only the explicit member partition. Preserve every HUD row as a project episode and every site row. Do not sum units or approve a coordinate query here.,2026-08-10,not_approved,FALSE,2,2,0,retain_each,VA,200 WEST I | 200 WEST II,200 PRICE ST|VIRGINIA BEACH|VA,name_similarity_only
